# ph-eventing code-size baseline. Regenerate: ./scripts/codesize.sh latest-block-matrix --bless
# rustc-commit: ded5c06cf21d2b93bffd5d884aa6e96934ee4234
#
# Host-independent: byte-identical on x86_64-pc-windows-msvc and
# x86_64-unknown-linux-gnu for the same pinned rustc, verified across all
# eight gated targets. That is what makes committing it sound.
#
# Xtensa is deliberately absent -- it needs the esp-rs fork, and gating it
# would make that fork mandatory for every contributor.
thumbv6m-none-eabi	latest_sample_w2_take	98
thumbv6m-none-eabi	latest_sample_w8_publish	80
thumbv6m-none-eabi	latest_sample_w8_take	118
thumbv7em-none-eabi	latest_block_w16_n128_complete	260
thumbv7em-none-eabi	latest_block_w16_n128_take	144
thumbv7em-none-eabi	latest_block_w16_n32_complete	216
thumbv7em-none-eabi	latest_block_w16_n32_take	112
thumbv7em-none-eabi	latest_block_w16_n8_complete	214
thumbv7em-none-eabi	latest_block_w16_n8_take	110
thumbv7em-none-eabi	latest_block_w2_n128_complete	188
thumbv7em-none-eabi	latest_block_w2_n128_take	102
thumbv7em-none-eabi	latest_block_w2_n32_complete	182
thumbv7em-none-eabi	latest_block_w2_n32_take	96
thumbv7em-none-eabi	latest_block_w2_n8_complete	188
thumbv7em-none-eabi	latest_block_w2_n8_take	124
thumbv7em-none-eabi	latest_block_w8_n128_complete	230
thumbv7em-none-eabi	latest_block_w8_n128_take	116
thumbv7em-none-eabi	latest_block_w8_n32_complete	202
thumbv7em-none-eabi	latest_block_w8_n32_take	112
thumbv7em-none-eabi	latest_block_w8_n8_complete	202
thumbv7em-none-eabi	latest_block_w8_n8_take	108
thumbv7em-none-eabi	latest_sample_w16_publish	114
thumbv7em-none-eabi	latest_sample_w16_take	120
thumbv7em-none-eabi	latest_sample_w2_publish	76
thumbv7em-none-eabi	latest_sample_w2_take	90
thumbv7em-none-eabi	latest_sample_w8_publish	78
thumbv7em-none-eabi	latest_sample_w8_take	102
thumbv7m-none-eabi	latest_block_w16_n128_complete	260
thumbv7m-none-eabi	latest_block_w16_n128_take	144
thumbv7m-none-eabi	latest_block_w16_n32_complete	216
thumbv7m-none-eabi	latest_block_w16_n32_take	112
thumbv7m-none-eabi	latest_block_w16_n8_complete	214
thumbv7m-none-eabi	latest_block_w16_n8_take	110
thumbv7m-none-eabi	latest_block_w2_n128_complete	188
thumbv7m-none-eabi	latest_block_w2_n128_take	102
thumbv7m-none-eabi	latest_block_w2_n32_complete	182
thumbv7m-none-eabi	latest_block_w2_n32_take	96
thumbv7m-none-eabi	latest_block_w2_n8_complete	188
thumbv7m-none-eabi	latest_block_w2_n8_take	124
thumbv7m-none-eabi	latest_block_w8_n128_complete	230
thumbv7m-none-eabi	latest_block_w8_n128_take	116
thumbv7m-none-eabi	latest_block_w8_n32_complete	202
thumbv7m-none-eabi	latest_block_w8_n32_take	112
thumbv7m-none-eabi	latest_block_w8_n8_complete	202
thumbv7m-none-eabi	latest_block_w8_n8_take	108
thumbv7m-none-eabi	latest_sample_w16_publish	114
thumbv7m-none-eabi	latest_sample_w16_take	120
thumbv7m-none-eabi	latest_sample_w2_publish	76
thumbv7m-none-eabi	latest_sample_w2_take	90
thumbv7m-none-eabi	latest_sample_w8_publish	78
thumbv7m-none-eabi	latest_sample_w8_take	102
thumbv8m.base-none-eabi	latest_block_w16_n128_complete	284
thumbv8m.base-none-eabi	latest_block_w16_n128_take	156
thumbv8m.base-none-eabi	latest_block_w16_n32_complete	278
thumbv8m.base-none-eabi	latest_block_w16_n32_take	154
thumbv8m.base-none-eabi	latest_block_w16_n8_complete	270
thumbv8m.base-none-eabi	latest_block_w16_n8_take	148
thumbv8m.base-none-eabi	latest_block_w2_n128_complete	228
thumbv8m.base-none-eabi	latest_block_w2_n128_take	132
thumbv8m.base-none-eabi	latest_block_w2_n32_complete	200
thumbv8m.base-none-eabi	latest_block_w2_n32_take	114
thumbv8m.base-none-eabi	latest_block_w2_n8_complete	192
thumbv8m.base-none-eabi	latest_block_w2_n8_take	114
thumbv8m.base-none-eabi	latest_block_w8_n128_complete	280
thumbv8m.base-none-eabi	latest_block_w8_n128_take	156
thumbv8m.base-none-eabi	latest_block_w8_n32_complete	274
thumbv8m.base-none-eabi	latest_block_w8_n32_take	154
thumbv8m.base-none-eabi	latest_block_w8_n8_complete	238
thumbv8m.base-none-eabi	latest_block_w8_n8_take	134
thumbv8m.base-none-eabi	latest_sample_w16_publish	100
thumbv8m.base-none-eabi	latest_sample_w16_take	130
thumbv8m.base-none-eabi	latest_sample_w2_publish	80
thumbv8m.base-none-eabi	latest_sample_w2_take	102
thumbv8m.base-none-eabi	latest_sample_w8_publish	82
thumbv8m.base-none-eabi	latest_sample_w8_take	118
thumbv8m.main-none-eabi	latest_block_w16_n128_complete	252
thumbv8m.main-none-eabi	latest_block_w16_n128_take	134
thumbv8m.main-none-eabi	latest_block_w16_n32_complete	212
thumbv8m.main-none-eabi	latest_block_w16_n32_take	108
thumbv8m.main-none-eabi	latest_block_w16_n8_complete	210
thumbv8m.main-none-eabi	latest_block_w16_n8_take	106
thumbv8m.main-none-eabi	latest_block_w2_n128_complete	184
thumbv8m.main-none-eabi	latest_block_w2_n128_take	100
thumbv8m.main-none-eabi	latest_block_w2_n32_complete	178
thumbv8m.main-none-eabi	latest_block_w2_n32_take	94
